City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1647,Nioro,GM,13.35,-15.75,76.05,45,59,5.53,broken clouds
1648,Lincoln,US,40.8,-96.667,53.55,29,1,7.0,clear sky
1649,Aksu,CN,41.1231,80.2644,19.2,75,11,1.41,few clouds
1650,Vilhena,BR,-12.7406,-60.1458,71.82,94,75,5.75,broken clouds
1651,The Pas,CA,53.8251,-101.2541,15.82,92,90,2.3,overcast clouds
1652,Jishui,CN,33.7333,115.4,34.63,54,0,6.26,clear sky
1653,Hofn,IS,64.2539,-15.2082,38.86,90,100,2.3,overcast clouds
1654,Alyangula,AU,-13.8483,136.4192,80.47,94,86,0.0,overcast clouds
1655,Kahului,US,20.8947,-156.47,80.96,77,40,20.71,scattered clouds
1656,Vaitape,PF,-16.5167,-151.75,80.98,72,43,10.16,light rain
1657,Waipawa,NZ,-41.4122,175.5153,62.92,76,99,9.13,overcast clouds
1658,Vigrestad,NO,58.5667,5.7,44.01,89,100,13.71,overcast clouds
1659,Maumere,ID,-8.6199,122.2111,81.77,78,100,3.0,overcast clouds
1660,Bac Lieu,VN,9.285,105.7244,74.57,88,88,5.1,overcast clouds
1661,Coihaique,CL,-45.5752,-72.0662,55.35,58,75,5.75,broken clouds
1662,Mabaruma,GY,8.2,-59.7833,72.91,99,100,2.19,overcast clouds
1663,Vila,PT,42.0304,-8.1588,45.93,91,30,4.09,scattered clouds
1664,Inverell,AU,-29.7833,151.1167,74.66,61,0,3.0,clear sky
1665,Manadhoo,MV,5.7667,73.3833,82.31,75,100,17.92,overcast clouds
1666,Frederico Westphalen,BR,-27.3592,-53.3944,77.45,55,54,2.98,light rain
1667,Luganville,VU,-15.5333,167.1667,81.82,86,100,13.96,moderate rain
1668,Luderitz,NA,-26.6481,15.1594,61.63,83,2,10.78,clear sky
1669,Sisimiut,GL,66.9395,-53.6735,15.84,86,60,10.0,broken clouds
1670,Junagarh,IN,19.8667,82.9333,60.55,74,36,1.45,scattered clouds
1671,Burnie,AU,-41.0667,145.9167,63.91,64,71,11.1,broken clouds
1672,Manerbio,IT,45.3558,10.1352,41.9,91,0,4.61,clear sky
1673,Zhuhai,CN,22.2769,113.5678,65.05,68,20,21.85,few clouds
1674,Berlevag,NO,70.8578,29.0864,32.0,89,97,14.36,overcast clouds
1675,Walvis Bay,NA,-22.9575,14.5053,61.75,82,0,4.61,clear sky
1676,Fagersta,SE,60.0042,15.7932,31.24,94,91,3.65,overcast clouds
1677,Puerto Del Rosario,ES,28.5004,-13.8627,64.15,88,20,6.91,few clouds
1678,Faanui,PF,-16.4833,-151.75,80.96,72,42,10.0,light rain
1679,Mount Isa,AU,-20.7333,139.5,89.37,15,8,5.75,clear sky
1680,Flinders,AU,-34.5833,150.8552,68.81,70,13,4.65,few clouds
1681,Fortuna,US,40.5982,-124.1573,53.65,78,75,5.01,broken clouds
1682,Kiama,AU,-34.6833,150.8667,69.01,69,17,1.99,few clouds
1683,Margate,GB,51.3813,1.3862,53.31,82,98,1.01,overcast clouds
1684,Codrington,AU,-38.2667,141.9667,84.02,23,63,16.11,broken clouds
1685,Arlit,NE,18.7369,7.3853,69.58,8,87,7.18,overcast clouds
1686,Maryville,US,35.7565,-83.9705,46.72,57,1,1.99,clear sky
1687,Tautira,PF,-17.7333,-149.15,86.02,79,87,10.67,light rain
1688,Pulgaon,IN,20.7333,78.3333,61.29,59,50,5.14,scattered clouds
1689,Ilo,PE,-17.6394,-71.3375,67.53,84,75,5.95,broken clouds
1690,Araouane,ML,18.9048,-3.5265,71.06,9,32,9.13,scattered clouds
1691,Naze,JP,28.3667,129.4833,59.92,69,81,18.23,broken clouds
1692,South Sioux City,US,42.4739,-96.4136,44.55,49,1,12.66,clear sky
1693,Taraza,CO,7.5836,-75.4007,76.17,93,98,1.61,overcast clouds
1694,Bandarbeyla,SO,9.4942,50.8122,76.41,77,3,21.72,clear sky
1695,Csurgo,HU,46.2531,17.1006,35.22,72,16,11.01,few clouds
1696,Cessnock,AU,-32.8333,151.35,72.52,53,27,1.01,scattered clouds
1697,Worland,US,44.0169,-107.9554,49.35,67,1,1.01,clear sky
1698,Amarante Do Maranhao,BR,-5.5667,-46.7422,74.1,93,99,0.27,overcast clouds
1699,Bethanien,NA,-26.502,17.1583,71.11,23,12,5.19,few clouds
1700,Nantucket,US,41.2835,-70.0995,43.97,54,1,12.66,clear sky
1701,Koulikoro,ML,14.0,-7.75,72.82,11,31,7.11,scattered clouds
1702,Sioux Lookout,CA,50.1001,-91.917,34.18,74,40,4.61,scattered clouds
1703,Teguise,ES,29.0605,-13.564,57.42,67,0,5.75,clear sky
1704,Talnakh,RU,69.4865,88.3972,-25.91,83,79,1.3,broken clouds
1705,Taunggyi,MM,20.7833,97.0333,57.15,84,40,1.86,scattered clouds
1706,Magnolia,US,33.2671,-93.2393,56.88,54,0,3.96,clear sky
1707,Vestmannaeyjar,IS,63.4427,-20.2734,43.84,70,99,20.62,overcast clouds
1708,Hirara,JP,24.8,125.2833,68.27,83,75,19.57,broken clouds
1709,Hailar,CN,49.2,119.7,9.41,83,100,12.73,overcast clouds
1710,Adrar,MR,20.5022,-10.0711,67.35,16,43,10.71,scattered clouds
1711,Northam,GB,51.0333,-4.2167,54.01,94,82,22.35,broken clouds
1712,Narsaq,GL,60.9167,-46.05,8.11,79,3,3.15,clear sky
1713,Mayumba,GA,-3.432,10.6554,76.33,90,92,1.19,overcast clouds
1714,Aleksinac,RS,43.5417,21.7078,34.56,99,100,3.49,light snow
1715,Hastings,GB,50.8552,0.5729,53.98,83,80,18.61,broken clouds
1716,Shimoda,JP,34.6667,138.95,53.1,61,0,19.84,clear sky
1717,Qasigiannguit,GL,68.8193,-51.1922,19.65,93,92,6.31,overcast clouds
1718,Krasnozerskoye,RU,53.9828,79.2374,4.87,96,100,7.56,overcast clouds
1719,Shelburne,CA,44.0787,-80.2041,37.56,75,0,20.87,clear sky
1720,Lebu,CL,-37.6167,-73.65,56.37,67,4,8.95,clear sky
1721,Kihei,US,20.785,-156.4656,80.62,77,40,20.71,scattered clouds
1722,Goedereede,NL,51.8175,3.9806,52.02,88,93,1.01,overcast clouds
1723,Vorobyevka,RU,50.6451,40.9245,25.9,57,94,13.13,overcast clouds
1724,Acajutla,SV,13.5928,-89.8275,82.09,71,48,4.88,scattered clouds
1725,Turan,VN,16.0678,108.2208,73.38,78,75,5.75,broken clouds
1726,San Ramon,US,37.7799,-121.978,55.02,81,90,1.99,light rain
1727,Hauterive,FR,46.0901,3.4459,43.02,92,96,2.68,overcast clouds
1728,San Patricio,US,28.017,-97.5169,66.61,35,0,8.25,clear sky
1729,Omboue,GA,-1.5746,9.2618,75.83,91,100,3.11,overcast clouds
1730,Krasnyy Chikoy,RU,50.3643,108.7512,-2.61,96,7,1.1,clear sky
1731,Locri,IT,38.2414,16.2623,53.82,73,95,10.25,overcast clouds
1732,Mangrol,IN,21.1167,70.1167,72.0,58,0,6.89,clear sky
1733,Bairnsdale,AU,-37.8333,147.6167,67.69,75,1,1.99,clear sky
1734,Troitskoye,RU,52.9821,84.6757,-2.22,99,75,3.6,broken clouds
1735,Torbay,CA,47.6666,-52.7314,50.77,94,90,33.38,light intensity drizzle
1736,Shakawe,BW,-18.3667,21.85,70.25,79,98,5.91,overcast clouds
1737,Praxedis Guerrero,MX,31.3667,-106.0167,64.56,32,0,2.1,clear sky
1738,Catazaja,MX,17.725,-92.0167,80.2,76,4,4.43,clear sky
1739,Ulaangom,MN,49.9811,92.0667,-3.59,90,100,2.95,overcast clouds
1740,Iqaluit,CA,63.7506,-68.5145,6.53,65,75,10.0,broken clouds
1741,Hamilton,US,39.1834,-84.5333,45.45,51,1,12.66,clear sky
1742,Villa Carlos Paz,AR,-31.4241,-64.4978,68.05,52,93,1.01,light rain
1743,San Quintin,MX,30.4833,-115.95,62.2,60,2,10.18,clear sky
1744,Zhigalovo,RU,54.8097,105.1578,13.73,95,100,4.63,overcast clouds
1745,Tomatlan,MX,19.9333,-105.25,83.32,65,6,8.28,clear sky
1746,Skaelskor,DK,55.2506,11.2935,45.09,97,100,8.19,overcast clouds
1747,Anadyr,RU,64.75,177.4833,-28.7,75,75,11.18,fog
1748,Aden,YE,12.7794,45.0367,78.22,62,0,15.19,clear sky
1749,Doka,SD,13.5167,35.7667,75.18,25,10,9.4,clear sky
1750,Urusha,RU,54.05,122.9,-3.84,96,100,1.74,overcast clouds
1751,Okhotsk,RU,59.3833,143.3,0.84,75,100,17.25,overcast clouds
1752,Burns Lake,CA,54.2331,-125.7533,18.82,84,92,1.39,overcast clouds
1753,La Rioja,ES,42.25,-2.5,37.49,57,55,5.79,broken clouds
1754,Monrovia,LR,6.3005,-10.7969,78.57,82,8,6.69,clear sky
1755,Havelock,US,34.8791,-76.9013,51.78,66,1,8.05,clear sky
1756,Micheweni,TZ,-4.9667,39.8333,77.94,84,47,6.82,moderate rain
1757,Semey,KZ,50.4111,80.2275,11.55,93,100,6.55,overcast clouds
1758,Ouadda,CF,8.0777,22.4007,73.38,33,76,5.84,broken clouds
1759,Whitehorse,CA,60.7161,-135.0538,-3.23,70,90,5.99,light snow
1760,Hudson Bay,CA,52.85,-102.3842,20.35,96,98,3.51,overcast clouds
1761,Tasiilaq,GL,65.6145,-37.6368,41.16,80,100,16.96,light rain
1762,Port Hardy,CA,50.6996,-127.4199,37.4,100,75,3.44,light rain
1763,Banyo,CM,6.75,11.8167,69.42,28,64,3.06,broken clouds
1764,Miri,MY,4.4148,114.0089,75.34,94,40,0.0,scattered clouds
1765,Dubti,ET,11.7361,41.0853,73.42,57,2,9.26,clear sky
1766,Jiuquan,CN,39.7432,98.5174,17.46,38,0,2.59,clear sky
1767,Mastic Beach,US,40.7668,-72.8521,45.99,47,1,3.0,clear sky
1768,Shubarkuduk,KZ,49.1447,56.4872,16.57,69,0,10.51,clear sky
1769,Fairbanks,US,64.8378,-147.7164,-7.78,69,1,3.44,light snow
1770,Partyzany,UA,46.3314,34.7503,43.43,83,100,20.4,overcast clouds
1771,Grand Gaube,MU,-20.0064,57.6608,75.6,76,88,3.0,overcast clouds
1772,Sur,OM,22.5667,59.5289,70.36,63,6,6.11,clear sky
1773,Noshiro,JP,40.2039,140.0242,31.14,66,100,30.29,light snow
1774,Kibondo,TZ,-3.5864,30.7203,60.03,99,83,1.99,moderate rain
1775,Libreville,GA,0.3925,9.4537,80.62,89,20,2.3,few clouds
1776,Aquiraz,BR,-3.9014,-38.3911,86.22,64,63,12.64,broken clouds
1777,Beringovskiy,RU,63.05,179.3167,-17.03,99,100,13.38,overcast clouds
1778,Houma,US,29.5958,-90.7195,61.0,67,1,8.05,clear sky
1779,Zabaykalsk,RU,49.6333,117.3167,4.1,90,97,4.38,overcast clouds
1780,Belmonte,BR,-15.8631,-38.8828,77.5,86,84,7.85,broken clouds
1781,Ottawa,CA,45.4112,-75.6981,40.23,59,40,3.0,scattered clouds
1782,Tateyama,JP,34.9833,139.8667,51.82,54,59,20.54,broken clouds
1783,Sambava,MG,-14.2667,50.1667,74.73,84,89,7.83,light rain
1784,Paracuru,BR,-3.41,-39.0306,82.42,77,68,12.55,broken clouds
1785,Olafsvik,IS,64.8945,-23.7142,41.88,89,99,19.73,overcast clouds
1786,Dukat,RU,62.55,155.55,-4.16,99,100,5.32,overcast clouds
1787,Batagay,RU,67.6333,134.6333,-42.84,100,93,1.28,overcast clouds
1788,Moose Factory,CA,51.2585,-80.6094,23.0,93,90,0.0,light snow
1789,Nikolayevsk-Na-Amure,RU,53.1406,140.73,24.17,94,100,9.6,light snow
1790,Kitob,UZ,39.0843,66.8332,37.98,73,100,1.1,overcast clouds
1791,Stokmarknes,NO,68.5646,14.9108,30.38,91,95,5.77,light snow
1792,Ayodhya,IN,26.8,82.2,55.71,63,0,2.17,clear sky
1793,Tahoua,NE,14.8888,5.2692,73.38,17,0,4.61,clear sky
1794,Eregli,TR,37.5133,34.0467,46.69,43,94,2.91,overcast clouds
1795,Srednekolymsk,RU,67.45,153.6833,-39.23,97,98,2.35,overcast clouds
1796,Hovd,MN,48.0056,91.6419,7.63,59,93,4.88,overcast clouds
1797,Roald,NO,62.5833,6.1333,42.1,87,40,8.05,scattered clouds
1798,Samana,DO,19.2056,-69.3369,80.56,89,37,8.68,scattered clouds
1799,Meulaboh,ID,4.1363,96.1285,75.45,90,88,1.63,overcast clouds
1800,Mocuba,MZ,-16.8392,36.9856,79.84,61,2,5.37,clear sky
1801,Portland,US,45.5234,-122.6762,46.81,86,75,1.99,broken clouds
1802,Karratha,AU,-20.7377,116.8463,89.1,22,0,10.87,clear sky
1803,Jalu,LY,29.0331,21.5482,54.43,74,2,8.79,clear sky
1804,Kainantu,PG,-6.2887,145.8655,63.82,94,100,0.98,overcast clouds
1805,Zhigansk,RU,66.7697,123.3711,-36.65,99,94,8.61,overcast clouds
1806,Haines Junction,CA,60.7522,-137.5108,-5.85,54,99,8.05,overcast clouds
1807,Katobu,ID,-4.9408,122.5276,79.41,89,100,2.84,overcast clouds
1808,Liverpool,GB,53.4106,-2.9779,54.28,81,20,4.0,few clouds
1809,Kilrush,IE,52.6397,-9.4833,46.15,77,100,15.61,overcast clouds
1810,Izumo,JP,35.3667,132.7667,46.35,61,75,18.41,broken clouds
1811,Emba,KZ,48.8264,58.1442,13.41,80,4,13.29,clear sky
1812,Kilindoni,TZ,-7.9139,39.6668,79.14,78,97,8.05,moderate rain
1813,Lopukhiv,UA,48.3653,23.9638,31.82,96,100,4.99,overcast clouds
1814,Klaksvik,FO,62.2266,-6.589,41.92,73,100,17.56,overcast clouds
1815,Nong Phai,TH,15.9903,101.0618,72.12,77,9,6.15,clear sky
1816,Westport,US,41.1415,-73.3579,46.22,46,1,4.0,clear sky
1817,Thiers,FR,45.8333,3.5,43.97,95,79,3.06,broken clouds
1818,Seoul,KR,37.5683,126.9778,24.24,58,0,6.91,clear sky
1819,Balakhninskiy,RU,58.0106,114.2769,-4.61,100,100,0.96,overcast clouds
1820,Macapa,BR,0.0389,-51.0664,85.98,70,20,9.22,few clouds
1821,Awjilah,LY,29.1081,21.2869,54.46,76,2,8.55,clear sky
1822,Pajapan,MX,18.25,-94.7,72.68,87,55,11.32,broken clouds
1823,Peniche,PT,39.3558,-9.3811,61.61,74,5,7.7,clear sky
1824,Joao Camara,BR,-5.5375,-35.8197,81.64,77,9,14.16,clear sky
1825,Longyearbyen,SJ,78.2186,15.6401,26.29,92,99,7.67,overcast clouds
1826,Umea,SE,63.8284,20.2597,33.73,93,90,8.05,overcast clouds
1827,Altay,CN,47.8667,88.1167,10.87,64,86,5.37,overcast clouds
1828,Elk City,US,35.412,-99.4043,62.82,17,1,14.97,clear sky
1829,Along,IN,28.1667,94.7667,49.48,75,8,1.59,clear sky
1830,Palauig,PH,15.435,119.9045,77.94,74,100,5.82,overcast clouds
1831,Ostrovnoy,RU,68.0531,39.5131,30.29,91,100,15.46,overcast clouds
1832,Shimizu,JP,43.0061,142.8847,28.15,78,38,20.71,light snow
1833,Victor Harbor,AU,-35.5667,138.6167,76.8,75,59,3.0,broken clouds
1834,Kemijarvi,FI,66.7131,27.4306,24.91,97,99,5.79,overcast clouds
1835,Zemetchino,RU,53.4973,42.6163,21.81,71,30,10.63,scattered clouds
1836,Carahue,CL,-38.7,-73.1667,61.0,62,39,6.11,scattered clouds
1837,Ponta Delgada,PT,37.7333,-25.6667,56.5,62,40,10.36,scattered clouds
1838,Tamale,GH,9.4008,-0.8393,83.46,20,93,5.82,overcast clouds
1839,Falmouth,GB,50.1544,-5.0711,54.5,83,94,23.26,overcast clouds
1840,Birjand,IR,32.8663,59.2211,27.07,46,0,6.91,clear sky
1841,Chechat,IN,24.7667,75.8833,56.89,48,0,2.13,clear sky
1842,Maningrida,AU,-12.0667,134.2667,87.39,62,61,7.92,broken clouds
1843,Bengkulu,ID,-3.8004,102.2655,74.77,88,100,3.8,overcast clouds
1844,Sinnamary,GF,5.3833,-52.95,77.09,90,100,10.58,light rain
1845,Havoysund,NO,70.9963,24.6622,32.88,98,100,10.07,light snow
1846,Athmallik,IN,20.7219,84.5348,62.96,92,13,2.73,few clouds
1847,Nizwa,OM,22.9333,57.5333,60.8,56,15,1.57,few clouds
1848,Cam Ranh,VN,11.9214,109.1591,76.96,61,20,17.27,few clouds
1849,Nichinan,JP,31.6,131.3667,48.47,71,3,7.96,clear sky
1850,Berdigestyakh,RU,62.0989,126.6992,-12.15,98,100,5.06,overcast clouds
1851,Khlung,TH,12.4547,102.2214,70.07,81,6,8.7,clear sky
1852,Kyrylivka,UA,46.3759,35.3675,43.52,83,100,26.08,overcast clouds
1853,Coquimbo,CL,-29.9533,-71.3436,67.73,59,0,12.66,clear sky
1854,Sweetwater,US,25.7634,-80.3731,80.62,75,20,1.99,few clouds
1855,Cairns,AU,-16.9167,145.7667,92.1,65,40,8.05,scattered clouds
1856,Ellisras,ZA,-23.6649,27.7443,76.21,51,100,3.56,overcast clouds
1857,Sangar,RU,63.9242,127.4739,-31.31,97,92,1.99,overcast clouds
1858,Chaman,PK,30.9236,66.4512,42.04,27,0,6.11,clear sky
1859,Sacama,EC,-3.9,-79.2667,55.42,68,90,4.61,light rain
1860,Kermanshah,IR,34.3142,47.065,31.1,86,0,0.0,clear sky
1861,Sola,VU,-13.8833,167.55,81.09,81,100,17.83,overcast clouds
1862,Borzya,RU,50.3833,116.5167,2.43,92,98,3.2,overcast clouds
1863,Kapasan,ID,-6.7773,111.3789,75.96,90,99,3.87,overcast clouds
1864,Orange,US,33.7,-117.7675,70.45,55,20,1.01,few clouds
1865,Leningradskiy,RU,69.3833,178.4167,-31.25,91,3,4.41,clear sky
1866,Tura,IN,25.5198,90.2201,55.92,77,0,3.71,clear sky
1867,Vardo,NO,70.3705,31.1107,30.4,84,89,26.51,overcast clouds
1868,Elat,IL,29.5581,34.9482,62.44,42,0,8.05,clear sky
1869,Narasannapeta,IN,18.4167,84.05,68.79,84,26,7.49,scattered clouds
1870,Sept-Iles,CA,50.2001,-66.3821,29.05,68,40,20.0,scattered clouds
1871,Itarema,BR,-2.9248,-39.9167,80.64,79,38,15.41,scattered clouds
1872,Pszow,PL,50.0399,18.3947,25.93,95,49,3.76,scattered clouds
1873,Vanimo,PG,-2.6741,141.3028,82.4,78,100,5.55,overcast clouds
1874,Beloha,MG,-25.1667,45.05,72.0,84,55,6.89,broken clouds
1875,Fomboni,KM,-12.28,43.7425,81.18,74,94,14.29,overcast clouds
1876,Keffi,NG,8.8486,7.8736,71.98,23,61,4.23,broken clouds
1877,Davila,PH,18.4726,120.5763,67.98,74,76,24.79,broken clouds
1878,Najran,SA,17.4924,44.1277,52.45,63,6,1.86,clear sky
1879,Matara,LK,5.9485,80.5353,76.42,84,98,7.31,overcast clouds
1880,Necochea,AR,-38.5473,-58.7368,68.04,61,85,7.54,overcast clouds
1881,Tarko-Sale,RU,64.9225,77.785,-24.2,87,53,8.19,broken clouds
1882,Bolivar,US,37.6145,-93.4105,50.52,42,0,1.01,clear sky
1883,Wlodawa,PL,51.55,23.55,26.94,95,100,5.97,overcast clouds
1884,Caravelas,BR,-17.7125,-39.2481,76.62,87,51,9.08,broken clouds
1885,Marsh Harbour,BS,26.5412,-77.0636,76.55,77,4,11.23,clear sky
1886,Piedecuesta,CO,6.9879,-73.0495,72.72,96,96,2.3,overcast clouds
1887,Mogadishu,SO,2.0371,45.3438,79.0,83,94,18.12,overcast clouds
1888,Olinda,BR,-8.0089,-34.8553,82.13,65,40,6.91,scattered clouds
1889,Lakatoro,VU,-16.0999,167.4164,83.52,80,100,13.35,overcast clouds
1890,Camacha,PT,33.0833,-16.3333,60.53,88,40,2.3,scattered clouds
1891,Zmeinogorsk,RU,51.1567,82.195,6.22,99,100,2.44,overcast clouds
1892,Baker City,US,44.7749,-117.8344,44.31,68,90,10.36,overcast clouds
1893,Vagur,FO,61.4732,-6.8119,41.27,92,100,17.36,overcast clouds
1894,Lampa,CL,-33.2833,-70.9,72.43,38,0,14.97,clear sky
1895,Coos Bay,US,43.3665,-124.2179,51.78,85,75,11.5,broken clouds
1896,Ivolginsk,RU,51.7492,107.2837,2.86,78,20,0.0,few clouds
1897,Muroto,JP,33.2833,134.15,48.24,59,12,11.5,few clouds
1898,Andros Town,BS,24.7,-77.7667,78.76,75,2,14.36,clear sky
1899,Faya,SA,18.3851,42.4509,48.72,44,6,3.53,clear sky
1900,Rio Gallegos,AR,-51.6226,-69.2181,55.45,21,40,34.52,scattered clouds
1901,Eirunepe,BR,-6.6603,-69.8736,76.8,92,81,3.0,broken clouds
1902,Dumra,IN,26.5667,85.5167,56.39,52,0,3.91,clear sky
1903,Comodoro Rivadavia,AR,-45.8667,-67.5,57.06,82,75,4.61,light rain
1904,Bulgan,MN,48.8125,103.5347,16.07,30,56,4.63,broken clouds
1905,Bonavista,CA,48.6499,-53.1147,44.11,73,100,30.42,overcast clouds
1906,Norman Wells,CA,65.282,-126.8329,-2.16,71,75,12.66,light snow
1907,Yatou,CN,37.15,122.3833,28.53,63,27,6.64,scattered clouds
1908,Cururupu,BR,-1.8283,-44.8683,79.2,84,58,5.46,broken clouds
1909,Plattsburgh,US,44.6995,-73.4529,43.02,37,1,3.0,clear sky
1910,Gushikawa,JP,26.3544,127.8686,67.23,79,90,16.11,mist
1911,Gornopravdinsk,RU,60.05,69.9,14.36,94,100,6.8,overcast clouds
1912,Pattani,TH,6.75,100.4167,76.71,92,100,3.15,overcast clouds
1913,Loukhi,RU,66.0764,33.0381,24.93,98,100,3.69,light snow
1914,Dhidhdhoo,MV,6.8833,73.1,81.34,76,89,4.81,overcast clouds
1915,Banjar,ID,-8.19,114.9675,78.66,89,92,4.5,overcast clouds
1916,Anchorage,US,61.2181,-149.9003,10.44,49,1,17.27,clear sky
1917,San Juan Capistrano,US,33.5017,-117.6626,70.18,64,2,1.01,clear sky
1918,Mnogovershinnyy,RU,53.9353,139.9242,19.35,94,100,12.5,snow
1919,Luebo,CD,-5.35,21.4167,71.49,98,100,1.12,overcast clouds
1920,Pouebo,NC,-20.4,164.5667,76.98,91,100,8.59,moderate rain
1921,Kalemie,CD,-5.9475,29.1947,69.3,92,89,5.1,moderate rain
1922,Bima,ID,-8.4667,118.7167,79.36,89,100,2.75,overcast clouds
1923,Souillac,MU,-20.5167,57.5167,75.58,88,75,17.27,light intensity shower rain
1924,Wamba,NG,8.9333,8.6,75.79,21,95,4.9,overcast clouds
1925,Marathon,US,44.9,-89.7668,36.93,61,1,4.61,light rain
1926,Labuhan,ID,-6.8844,112.2051,78.58,86,95,9.13,overcast clouds
1927,Kushmurun,KZ,52.4503,64.6311,2.55,95,10,3.29,clear sky
1928,Desnogorsk,RU,54.1508,33.2815,29.59,95,100,6.85,overcast clouds
1929,Senden,DE,48.3244,10.0444,40.1,89,100,3.0,overcast clouds
1930,Tezu,IN,27.9167,96.1667,58.15,53,29,3.71,scattered clouds
1931,General Roca,AR,-39.0333,-67.5833,72.0,21,15,26.15,few clouds
1932,Omsukchan,RU,62.5333,155.8,-4.38,98,100,6.91,overcast clouds
1933,Fort Nelson,CA,58.8053,-122.7002,0.99,85,90,3.44,light snow
1934,Makakilo City,US,21.3469,-158.0858,80.92,60,75,13.8,broken clouds
1935,Gamba,GA,-2.65,10.0,75.47,93,99,2.66,overcast clouds
1936,Khash,IR,28.2211,61.2158,43.36,33,0,3.49,clear sky
1937,Bowmore,US,34.9421,-79.3031,51.75,58,0,5.39,clear sky
1938,Ojinaga,MX,29.5667,-104.4167,69.42,30,1,0.0,clear sky
1939,Sorland,NO,67.667,12.6934,36.72,97,95,17.38,overcast clouds
1940,San Nicolas,PH,18.1725,120.5953,67.91,88,20,2.3,few clouds
1941,Pacific Grove,US,36.6177,-121.9166,57.07,72,100,7.0,light rain
1942,Uvat,RU,59.1433,68.8953,15.94,95,99,7.38,light snow
1943,Rocha,UY,-34.4833,-54.3333,70.05,74,66,8.19,broken clouds
1944,Posse,BR,-14.0931,-46.3694,69.84,94,100,3.91,overcast clouds
1945,Velizh,RU,55.6056,31.1967,32.77,99,100,6.06,light snow
1946,Lillesand,NO,58.2488,8.3778,35.64,100,90,2.3,mist
1947,Chilca,PE,-12.5211,-76.7372,69.96,88,22,7.94,few clouds
1948,Zeya,RU,53.75,127.2667,-5.67,84,42,1.54,scattered clouds
1949,Bereda,ES,43.2686,-7.5406,46.58,100,74,1.88,broken clouds
1950,Te Anau,NZ,-45.4167,167.7167,63.48,58,60,3.02,broken clouds
1951,Ust-Kuyga,RU,70.0167,135.6,-39.73,100,99,2.08,overcast clouds
1952,Sterling,US,39.0062,-77.4286,47.12,43,1,0.0,clear sky
1953,Sao Paulo Do Potengi,BR,-5.895,-35.7628,82.51,77,22,11.34,few clouds
1954,Charters Towers,AU,-20.1,146.2667,83.55,50,35,14.27,scattered clouds
1955,Puerto Maldonado,PE,-12.6,-69.1833,86.4,70,40,2.3,scattered clouds
1956,Kirakira,SB,-10.4544,161.9205,83.7,81,96,14.58,overcast clouds
1957,Qabaqcol,AZ,41.72,46.2647,44.64,79,56,2.01,broken clouds
1958,Bonfim,BR,3.0833,-59.95,80.24,74,100,7.18,overcast clouds
1959,Waingapu,ID,-9.6567,120.2641,81.48,78,97,1.25,overcast clouds
1960,Shizunai,JP,42.3339,142.3669,31.17,61,99,34.49,light snow
1961,Martapura,ID,-3.4167,114.85,77.09,100,40,3.44,light rain
1962,Kieta,PG,-6.2167,155.6333,85.1,73,94,2.8,light rain
1963,Krasnoselkup,RU,65.7,82.4667,-16.78,92,100,5.95,overcast clouds
1964,Novominskaya,RU,46.3163,38.9586,38.3,74,100,16.6,overcast clouds
1965,Vostok,RU,46.4856,135.8833,1.53,96,100,8.01,light snow
1966,Gustavo Diaz Ordaz,MX,26.2333,-98.5833,68.02,44,1,6.76,clear sky
1967,Bhuj,IN,23.2667,69.6667,66.99,38,1,4.94,clear sky
1968,Sines,PT,37.9562,-8.8698,59.29,69,0,1.99,clear sky
1969,Namibe,AO,-15.1961,12.1522,71.4,77,53,5.46,broken clouds
1970,Cabedelo,BR,-6.9811,-34.8339,81.27,77,12,12.91,few clouds
1971,Zihuatanejo,MX,17.6333,-101.55,83.14,72,9,5.79,clear sky
1972,Evanton,GB,57.6638,-4.34,53.96,86,100,10.33,overcast clouds
1973,Kununurra,AU,-15.7667,128.7333,89.58,58,10,5.75,clear sky
1974,Port Dover,CA,42.7834,-80.1997,43.59,70,0,25.72,clear sky
1975,Marsa Matruh,EG,31.3525,27.2453,57.4,62,0,3.44,clear sky
1976,Tsabong,BW,-26.0217,22.401,77.05,45,100,16.24,overcast clouds
1977,Muli,MV,2.9167,73.5667,80.42,79,97,6.69,overcast clouds
1978,Teluk Nibung,ID,3.001,99.8164,73.83,94,75,5.97,broken clouds
1979,Pacifica,US,37.6138,-122.4869,56.73,92,90,8.99,moderate rain
1980,Orlik,RU,52.5178,99.825,-4.22,92,80,3.22,broken clouds
1981,Cockburn Town,TC,21.4612,-71.1419,78.76,69,40,9.22,scattered clouds
1982,Jizan,SA,17.3333,42.6667,76.14,49,0,3.91,clear sky
1983,Kommunisticheskiy,RU,61.6789,64.4819,8.74,98,95,4.34,overcast clouds
1984,Lodja,CD,-3.4833,23.4333,70.45,96,100,0.58,overcast clouds
1985,Avera,US,33.194,-82.5271,58.51,48,0,6.51,clear sky
1986,Tashtagol,RU,52.7657,87.8894,16.72,94,100,7.27,light snow
1987,Rio De Janeiro,BR,-22.9028,-43.2075,77.0,88,90,5.75,mist
1988,Cervo,ES,43.6702,-7.4101,48.52,83,86,5.3,overcast clouds
1989,Russell,US,32.3502,-85.1999,60.4,64,1,4.61,clear sky
1990,Guerrero Negro,MX,27.9769,-114.0611,66.34,48,41,10.04,scattered clouds
